lon,lat
-122.0030435,37.9536477
-117.5308544,33.979641
-117.984852,33.7929482
-117.0824325,33.1472553
-116.9627442,32.8630805
-117.9339017,34.0385573
-122.18028,37.7451506
-122.06553099999999,37.5882945
-122.1554761,37.7023334
-119.87662,36.984214
-121.1501397,38.12738
-116.2128584,33.7039822
-117.3706561,34.4041361
-118.3325075,33.9952588
-122.0132422,37.5539496
-118.2629667,33.8256557
-121.8083895,37.2970847
-117.9797572,33.8416374
-117.964159,33.850639
-118.108309,33.87454
-118.1293382,33.8702247
-118.1279556,33.8800517
NA,NA
-117.8434438,34.1035948
-117.376413,34.1452601
-122.2564479,38.168884
-121.7847959,37.9573541
-122.5012933,37.72998949999999
-122.7683573,38.3794063
-118.5410878,34.2438227
-118.5345641,34.2670141
-121.4174187,38.5132016
-116.9272887,32.8376537
-122.2379771,37.7806975
-117.9563911,33.8491477
NA,NA
-118.15255,33.927345
-118.1294556,33.9118614
-118.1480955,33.9421775
-118.3146417,33.9958841
-117.0716158,32.6801761
-121.2838695,38.024085
-119.966644,36.749488
-119.6005629,36.7249908
-119.8917964,36.7602983
-122.0348023,37.6212128
-117.9960668,33.8540833
-117.4523891,33.9951502
NA,NA
-117.7304434,34.0779347
-121.8802878,37.4245722
-118.7633919,34.2753538
-117.2077706,34.1382166
-122.2176523,38.0936947
-122.237804,38.11218849999999
-122.0059567,38.24572740000001
-122.2376847,37.47586829999999
-119.0743471,36.0775034
-119.0508298,36.0882339
-119.3274165,36.1955008
-119.163974,34.161558
-118.0473273,33.9457508
-117.1523106,33.7470502
-120.45007,34.9714414
-121.8767306,37.9956821
-121.3356198,38.1716931
-117.2383261,33.3451569
-117.1428436,34.0711411
NA,NA
-122.1868072,37.7336025
-122.0652262,37.6698932
-118.0851998,33.8683912
-122.2078206,37.7731341
-122.2452412,40.1616125
-122.2406096,40.1670419
-122.2491159,40.1684479
-117.9090785,34.0185092
-118.1336066,33.8049294
-118.127205,33.825285
-117.999344,33.834
-117.1029639,33.1292502
-117.076047,33.1422481
-118.3195313,33.9043741
-116.7558285,33.8987523
-121.480283,38.6569672
-118.7452025,34.2555104
-117.9529923,34.0456491
-117.9994496,33.8967314
-118.5819461,34.2060064
-118.2147617,34.6682569
-118.5384961,34.2432918
-118.1466658,34.1691356
-119.1694742,34.1613278
-122.2502292,38.1526163
-121.382837,38.4075188
-121.247595,38.382502
-121.9732931,37.9615971
-122.3065243,37.9775546
-121.2371084,38.5421029
-122.35918,40.5511033
-117.1336493,32.9319925
-117.3540239,34.5205867
-118.2724276,33.9047766
-118.1324246,34.0682299
-117.3692496,34.5257897
-118.271201,33.8765566
-122.1832247,37.7597872
-122.0374952,37.6622922
-122.26659,37.8404691
-120.922793,38.690124
-119.1673211,34.2217681
-121.8339625,37.9911918
-118.305264,34.034805
-118.3300307,34.0162852
-121.3575568,38.7612792
-122.2349,38.102004
-120.9246079,37.7297102
-117.0105153,33.7533466
-117.9397318,34.0861595
-118.0918023,33.9089606
-117.9302327,33.9148835
-117.8809633,33.7263486
-117.0483413,33.1486346
-117.2406552,33.9127425
-117.8650798,33.7954045
NA,NA
-117.4798036,33.9304871
-121.9745295,37.787794
NA,NA
-118.2382423,33.8530127
-119.7099671,36.7320736
-119.0292682,36.0716885
-119.7931115,36.7827385
-117.8598762,33.7844216
-122.3162572,37.5807426
-116.9899625,32.6527102
-119.1927573,34.1688013
-122.8062935,38.3817728
-118.2377974,33.910127
-118.0114215,33.84559309999999
-117.150164,32.9153895
-117.1507085,32.9152894
-121.2714984,38.7197458
-121.8135308,37.2739458
-117.0958515,32.672973
-118.5860579,34.216475
-117.9244508,34.0960905
-122.0794615,37.6589772
-119.1622484,34.1646501
-116.9262795,32.7955006
-117.0357675,32.6888837
-117.3886049,34.1210376
NA,NA
-118.3569383,33.8796335
-117.745273,34.0997786
NA,NA
-119.8937995,36.8333532
-119.8684862,36.8162242
-116.6908258,33.9277966
-121.0869002,38.9354902
-121.976765,38.3803089
-118.3333707,33.9053953
-117.0703694,32.6983241
-120.701206,35.2631439
NA,NA
-116.9190033,32.7605114
-116.9160383,32.8174985
-117.872169,33.9846198
-117.8960555,34.0684241
-118.0293658,33.8522249
-121.8251544,37.9962354
-121.8231386,37.9956814
-121.6910855,37.9902377
-122.7999389,38.5412482
-119.7704586,36.8032833
-121.550215,37.06683
-117.460398,33.988729
NA,NA
-122.2522383,37.4640629
-122.231571,37.469114
-118.1008751,34.0836642
-117.3599528,34.2032806
-118.1097191,34.0828713
-117.2433346,34.1563066
-117.1034575,34.5437671
-119.3156398,36.22432
-117.3627081,34.1983154
-118.1003247,34.0895961
-117.8557125,34.109687
-117.4606451,34.0012182
-117.2488159,34.5092771
-117.3634105,34.1993616
-117.1992101,34.4921783
-118.1360705,34.056771
-117.2022976,34.4922845
-118.0979572,34.0495079
-117.2206777,34.5447886
-119.3228295,36.3644268
-119.245754,36.3134049
-117.4506296,34.0033857
-117.7294907,34.0776447
-116.9915326,32.7178497
-117.1611327,34.4969256
-117.4012333,34.1164894
-120.9287918,37.6633901
-120.9227697,37.64150670000001
-118.1533114,34.1615883
-121.3800124,38.4212949
-121.8326862,37.9785092
-117.1373662,32.9263221
-117.3557004,34.1686215
-121.3252191,38.0251342
-117.3657359,34.5237692
-118.3921745,34.2843734
NA,NA
-120.929664,37.794432
-119.7427927,36.7092787
-121.7062895,39.3663569
-118.1470164,33.9030582
-121.8659911,37.3751464
-117.4230298,34.1181313
-122.1306385,37.7104048
NA,NA
NA,NA
-117.0602185,32.6919439
-118.0956155,34.5552435
-122.0437238,38.2744543
-122.0256281,38.2764882
-122.3453896,37.9757147
-122.3344369,37.9284732
-122.2944984,37.9764977
NA,NA
-119.771819,36.796142
-122.793137,38.3673046
-122.7015483,38.3335558
-117.6821622,34.0831549
-117.6557531,34.0238866
-117.7054459,34.0285226
-117.7165749,34.0177213
-117.6681169,34.0071677
-119.2867822,36.3531257
-121.828035,37.3072927
-119.0587207,35.3301182
-118.9278289,35.4066846
-119.0767382,35.4004149
-121.052952,37.975611
-121.7991568,37.2995148
-118.0424596,34.0947189
-119.062544,36.076334
-118.369509,33.8561798
-121.313069,38.094245
-117.4276895,34.077361
-117.0381374,32.6938849
-122.421578,37.6609469
-120.669281,35.656592
-119.7898123,36.7144182
-122.2744957,37.8429126
-118.2731675,33.8351455
-118.0670579,34.7067033
-119.6395796,36.3136403
-119.7151823,36.740831
-119.7278594,36.8250448
-118.2554777,34.1143396
-117.7406078,34.0666618
-117.7494858,34.1017261
-117.0990215,34.0238234
NA,NA
-124.0488046,41.5735934
-121.3174893,38.026247
-118.3144446,34.1586742
-121.8184661,37.31221980000001
-120.277267,38.017815
-117.3567007,34.1274747
-122.4035231,37.7952457
-122.4668165,37.702092
-118.3651097,33.903049
-116.9237385,32.8132544
-117.044229,32.7366599
-119.0716144,35.3978163
-118.2907037,33.8360571
-121.9844006,37.9663474
-117.9234963,34.0325407
NA,NA
-121.8861961,37.248231
-121.8939257,37.24862040000001
-117.9031085,33.9145112
-117.8792918,33.8295882
-121.3370393,38.4048598
-117.383936,34.140277
-117.948368,33.758581
-117.0231183,32.6830769
-117.4942809,33.92842540000001
-121.9624633,37.958396
-118.1680594,34.1886639
-121.8713459,37.43438
-118.0358057,33.9204038
-121.483801,39.498845
-121.8810512,37.24358429999999
-116.9934751,32.7088963
-118.282272,33.999056
-118.0485273,34.0959364
-122.436377,37.7135191
-122.481905,37.6774904
-119.2757632,34.2757317
-117.6615271,34.0117316
-121.4516743,38.43054860000001
-122.0994676,37.6347313
-121.4940355,38.4920787
-121.2827839,37.8132747
-121.3323249,38.02609410000001
-121.334833,38.0222706
-121.3701491,38.39366529999999
-121.9910687,37.5287878
-116.893244,32.8436575
-117.460905,33.8726729
NA,NA
-117.4455699,33.9929207
-117.3945152,34.1145469
NA,NA
-118.0016444,33.8156825
NA,NA
-118.3565021,34.2765224
-118.5425985,34.417655
-118.5298738,34.4338008
-121.3795712,38.7021646
-122.0338442,37.9794101
-117.5899361,33.90474830000001
-118.3037454,34.0094216
-118.15755,34.0782357
-121.3734707,38.4641811
-117.3945342,34.0627147
-117.507944,34.1229002
-122.043662,37.931981
-122.0957155,37.9716706
-122.0750506,37.9301398
-122.0790119,37.952412
-121.8433608,37.26813509999999
-121.2779041,37.8245244
-122.792275,38.500636
-119.7328889,36.7982111
-122.0160113,38.2784286
-118.4011543,34.21340989999999
-117.873069,33.697722
-117.8736452,33.9813843
-117.3903159,34.5231374
-117.4998547,33.9216569
-117.9441098,33.8299516
-117.8729915,33.8322704
-120.442248,34.869448
-117.9489165,33.6752538
-120.435242,34.868949
-120.4622541,34.923695
-117.9883717,33.8805821
-122.351224,40.561151
-122.4138026,37.7298569
-122.7491111,38.3918121
-122.726902,38.427175
-122.770486,38.517119
NA,NA
-121.6055431,37.0509614
-121.6055431,37.0509614
-117.0421433,33.1368885
-122.2469334,38.1435205
-118.265821,33.996231
-119.320691,36.2843231
-119.3310282,36.3189764
-118.3561015,33.8492771
-118.3036201,33.8370158
-121.8373873,37.9840826
-121.7300438,37.9773716
-121.7039989,37.92293129999999
-122.0905566,40.014819
-122.0906151,40.0148186
NA,NA
-121.4561834,38.4651992
-121.4553605,38.4652669
-121.3021263,38.2832939
-117.8035054,33.7907275
-121.9382665,38.3542086
-117.8398782,33.7881302
-117.9086503,33.8411038
-118.244847,33.961972
-118.2443375,33.8811786
-117.8810937,33.9829053
-122.1804318,39.9250806
-122.1691864,39.93038920000001
-116.9737569,32.7786172
-122.429803,37.6380039
-122.030202,37.587104
-121.8822632,37.6707797
-119.179126,35.3971033
-116.9623193,32.7587285
-122.368605,37.580725
-122.5491906,37.9970352
-122.4646793,37.740124
-118.3610753,33.9275032
-121.9346631,37.27571890000001
-121.9608736,37.3323206
NA,NA
-122.5925055,37.9808151
-122.5254137,37.97563
-118.2737762,33.8121123
-118.2737762,33.8121123
-122.4535306,37.6422208
-116.847196,33.04343
-121.8103471,37.2354837
-121.3052298,37.9244734
-118.2704677,33.906451
-118.3141697,34.0378541
-121.3509441,37.9647443
-118.0905183,33.8699318
-122.0007062,37.3619894
-121.7432405,37.6866614
-117.8483459,33.754082
-118.2826031,33.8170085
-117.9386565,33.798814900000004
-118.1589576,34.1971876
-121.3111355,38.0175302
-122.0645137,37.5952501
-121.7762243,37.9567839
-121.7539758,37.9812653
-122.0684933,37.6767057
-121.052981,37.97711899999999
-119.629205,36.303968
-121.7952376,37.2623801
-117.138608,32.9322001
-117.1375434,32.8028521
-121.016541,37.6681566
-118.2059256,33.9632921
NA,NA
-120.9001173,37.6356228
-117.1654006,32.8252462
-117.9178062,33.8280208
-118.285685,34.049683
-116.9514353,32.7796476
-118.3581965,33.9156778
-118.3036625,33.9172097
-118.2303123,33.8974313
-121.3034317,38.0303784
-117.6710566,34.0758046
-117.5016379,33.939366
-117.6605249,34.1112314
-117.6271305,34.0907619
-116.9170978,33.937234
-118.2126948,34.13016410000001
-122.29798,40.4375041
-122.29798,40.4375041
-121.4231037,38.5114226
-122.4503749,37.6297031
-118.0669686,34.5627128
-118.3303362,33.9955716
-118.06455,33.821136
-119.156949,34.2133234
-117.6696366,33.60079
-119.8928372,36.8291289
-119.8160308,36.8121918
-119.7430941,36.8512365
-117.93623,33.794717
-122.0176284,37.6033213
-118.2417736,33.8497781
-121.9092158,37.2470724
-119.3515126,36.2328643
-118.081452,34.5840823
-122.2844848,37.5394078
-119.8789226,36.7631701
NA,NA
-118.1419608,34.1744049
-117.8341463,33.9814968
-117.646641,34.1060572
-117.3815042,34.1180155
-118.0148152,34.5754793
-118.1929763,34.61173600000001
-118.0162305,34.5731486
-118.2840409,33.8187342
-122.4779391,37.6884958
-121.4880983,38.4953856
-122.1509183,37.7448488
-119.190376,34.2286107
NA,NA
-117.4818633,34.1548128
-118.2001633,33.9159729
-117.9541136,34.0407192
-121.312841,37.9072531
-121.3381947,38.6312803
NA,NA
-118.0895563,33.8900432
-121.3807793,38.4171222
-117.1288583,32.9246673
-117.2783038,34.1463697
-121.950081,37.393885
-121.9499213,37.3939162
-121.735071,37.9941556
-121.4460638,37.6981994
-117.2301064,33.9130968
-118.095071,33.8788989
-117.0218041,32.665466
-117.3538352,33.8751188
-119.0532788,36.0700989
-117.9528932,33.8114997
-118.3483576,33.8787061
-118.1472616,34.1625508
-118.1822317,33.8450199
-121.8797411,37.3403535
-121.37103689999999,38.3993949
-117.879807,34.095972
-122.1927846,40.2034181
NA,NA
-117.066873,32.604045
NA,NA
-122.4754649,37.6544122
-119.7223987,36.80205490000001
-122.558119,38.0828134
-121.9633112,37.3154808
-119.3314563,36.32056499999999
-122.03844,38.26732
-116.9778961,32.7178712
-118.3110129,33.9350424
-117.8664376,34.1232374
-121.8674855,37.9924275
-117.968034,33.841359
-117.3015021,33.8609507
-117.8102925,33.7953317
-121.2616515,37.9325997
-122.3916382,37.7359807
-122.3925683,37.73658040000001
-117.9159952,33.6228111
-117.9083763,33.9787444
-117.3198412,33.7056588
-117.0517163,32.5823165
-118.5115244,34.2203691
-118.3117945,34.03803389999999
-117.0945406,33.1151979
-117.4656155,33.9395309
-122.0785895,37.5816586
-122.0746436,37.5853826
-117.9807263,33.7514064
-117.949995,33.748769
-118.7959048,34.0152323
-117.7453295,34.0969306
NA,NA
NA,NA
NA,NA
-117.6070581,33.8672312
-119.4412293,36.6038968
-118.4688688,34.020084
-119.891966,36.758041
-119.7457689,36.83161
-121.6302701,36.7037477
-117.6619153,34.0390057
-122.8374382,39.1214427
-121.3119151,38.6486252
-118.032375,33.9427478
-118.1326722,33.8813612
-118.1205631,33.8809963
-117.842664,33.81959
-121.8984729,37.2419474
-120.9451712,37.724995
-117.2269351,33.18058450000001
-118.126481,34.1555481
-117.428067,33.9036532
-117.134815,32.7984489
-121.0970222,38.9355778
-122.0616915,37.5965151
-122.0595071,37.5807994
-122.0783762,37.6007083
-121.344532,38.05732
-121.303361,38.012269
-122.0266691,38.2918788
-122.0317994,37.987596
-122.0255447,37.9839856
-122.0656589,37.6252944
-121.8725692,37.2629981
-117.5586049,33.8225981
-121.8752569,37.3342639
-121.7551961,37.9576628
-121.915127,36.54123999999999
-122.4172271,37.7534029
-121.8196098,37.296001
-119.2601877,35.5006447
-118.2991091,34.0720525
-118.2979371,33.8363965
-118.2994635,34.08671229999999
-122.6685909,38.4281655
-122.306367,37.5549988
-121.2769684,38.6712203
-117.3499122,34.0789933
-117.2902816,34.051096
-117.2808101,34.0517577
-117.2712934,34.0376681
-118.3005003,34.0100561
-121.4546724,38.4311627
-116.9288237,32.7930611
-116.8220647,32.8682706
-122.1929194,37.7592332
-121.3345667,38.0387963
-122.287027,37.5409841
-119.7144402,36.7477642
-119.7758531,36.7688855
-119.393834,36.5899069
-117.912976,33.7317963
-117.9380012,33.853283
-122.0180852,37.5595333
-122.0178592,37.5592086
-117.948364,33.811576
-122.0781428,37.5781929
-117.1389688,32.9243296
-116.9950446,32.8298573
-121.3085658,38.02055379999999
-121.3083517,38.02054890000001
-118.0327948,33.9535685
-118.3094266,33.93709200000001
-122.2165732,40.1840692
-122.2471002,40.1576022
-122.23858,40.1597099
-119.8316969,36.7992138
-121.597938,37.056752
-118.55387,34.195623
-118.5406185,34.1905991
-122.3172356,37.5698424
-118.3986067,34.2066545
-117.196036,34.1170816
-117.423684,34.5157325
-116.46593,33.9476802
-117.393348,33.9162963
-122.3207835,37.5741022
-116.9513475,33.7415357
-119.3507694,36.3348905
-121.9967962,37.3313954
-115.560921,32.82984
-118.3056359,33.8056493
-119.8151014,36.7225096
-118.4098315,33.9605909
-118.1697152,33.8717386
-122.232434,38.1449349
-122.2316598,38.1468894
-120.0527104,36.95676479999999
-120.074952,36.968048
-116.2094677,33.7013667
-122.2666169,37.8182294
-117.2355505,34.242729
NA,NA
-122.2410961,37.4655351
-117.3621905,34.1242601
-121.7816438,37.6690857
-117.5891894,34.0958082
-121.8165208,37.24370330000001
NA,NA
-120.325761,34.878721
-119.8776709,36.7725293
-119.8804259,36.82469440000001
-122.3350359,40.5442413
-118.0089281,33.9516708
-117.9994779,33.9503779
-118.0117382,33.9694393
-117.9887444,33.9451425
-117.9805367,33.9463888
-118.0210465,33.9725588
-121.7572274,37.9679768
-119.0332682,35.4380372
-122.2898098,37.974505
-121.4621271,38.4912201
-121.267211,38.1088583
-118.2031604,33.8176242
-119.6920599,36.7862659
-118.2866151,33.8157634
-118.2780027,33.8282126
-118.3072247,33.8327138
-117.9410522,33.8560666
-119.0408558,35.9539518
-121.6668002,36.6907466
-121.5970321,36.6905591
-121.2592503,38.0321037
-121.3070065,38.0257683
-117.9396026,33.8094474
-121.2805979,38.0270339
-121.2892954,38.015992
-121.2873325,38.0082652
-117.2421956,33.9103087
-117.9776433,34.0881047
-117.1464403,33.5611639
-117.1067001,33.6152438
-123.2187432,39.14836630000001
-117.5011502,33.9217851
-117.1862516,33.6718622
-121.756622,37.9826878
-121.8069241,37.9871338
-118.1571479,34.1798501
NA,NA
-118.0457194,33.93553120000001
-118.0193806,33.9567658
-118.039687,34.0062453
-117.9693152,33.9469739
-118.0392566,33.9401506
-118.0419563,33.94272
-118.0957825,33.9455461
-118.3330093,34.2113799
-118.0089062,33.9003108
-118.0120138,33.9641351
-118.2243907,34.129514
-117.9819492,33.9275447
-118.0420172,33.94038
-119.0699112,35.3602694
-119.045265,35.3465196
-119.0431669,35.3374501
-119.0430532,35.3457753
-117.0628431,32.6760061
-121.3321624,38.9092121
-117.8385963,34.1052459
-117.2487172,34.1321131
-117.2462814,34.1325144
-124.1688572,40.7916557
-121.8542331,37.2417132
NA,NA
-121.128906,38.8739985
-121.8356318,37.3109782
-121.795492,37.3218109
-117.0466574,32.6900127
-117.1425485,33.699182
-119.1695527,34.1574509
-117.4917644,33.9994203
-117.4524023,34.0032867
-119.1696748,34.1553218
-118.2964381,33.9450813
-119.7140981,34.416946
-119.7328233,36.8040378
-119.7143657,36.8006091
-119.7157471,36.7966247
-116.864299,33.014368
-117.0727822,33.1460732
-121.3259495,37.8980695
-121.3018711,37.8981892
-116.9991524,32.746982
-119.735097,36.775606
-121.2654658,38.1096264
-122.3377659,40.5320022
-122.322273,40.5529889
-122.3272625,40.585373
-122.3235509,40.5513374
-122.3797932,40.5655273
-122.3845147,40.5593759
-122.3258672,40.56864340000001
-117.9181338,34.0552123
-117.9386687,34.0593562
-118.143722,34.042304
-118.1316465,34.0395679
-118.0382125,34.0669078
-121.8423612,37.2469592
-116.2259496,33.7207607
-119.0705954,35.3340897
-122.2457604,38.141113
-119.8856309,36.7617828
-118.2518223,33.856253
-118.0233832,33.9450363
-117.370314,33.8599225
-122.88244,38.42293799999999
-121.8268674,37.9915665
-118.4439352,34.2442423
-121.8972086,37.242825
-117.1324993,32.9145818
-117.427826,34.0542155
-122.045446,38.2593891
-117.9990985,33.89534810000001
-117.9827977,33.842125
-121.5669985,37.0098657
-119.1722127,34.1613459
-118.3064481,33.9957184
-116.9625424,33.7925693
-122.0735278,37.6452862
-119.0681222,35.3595065
-119.0678339,35.3581651
-119.0713715,35.3583513
-119.0804402,35.3598333
-117.9667621,33.7851121
-117.3607508,34.4891958
-118.3275062,33.9929641
-118.296419,33.944846
-122.3054113,37.9882433
-121.0257235,37.6795063
-119.1700014,34.160137400000004
-121.6691172,36.69030180000001
-121.6045302,36.704443499999996
-121.7994384,37.3176192
-117.6553237,34.0227799
-121.8479857,37.245575
NA,NA
-121.0273385,37.6672926
-117.004737,32.727582
-117.2605925,34.5166588
-118.070085,34.667218
-118.0677512,34.6890581
-117.4966095,33.9264527
-117.9423165,33.8149907
-117.0283094,32.7009946
-118.2814319,33.8270346
-122.3465501,40.5468029
-118.3017339,34.003472
-119.8000374,36.8341121
-119.7301709,36.8269044
-119.8572636,36.8356113
-117.3488718,34.082478
-118.1582827,34.1810583
-117.706219,34.070063
-121.5885113,37.0101839
-117.609878,34.0237805
-117.6135197,34.1279998
-118.1132145,33.9984202
-121.846242,36.5999367
-121.6056351,36.680916
-118.1503167,34.0572013
-118.2927062,33.9743037
-116.9249395,32.8542194
-119.2574449,35.7687999
NA,NA
-117.5195972,33.8436827
-118.1165457,34.04404299999999
-117.966132,34.011806
-117.2509888,33.9292712
-117.2326531,33.9083079
-117.2101366,33.8977637
-118.3132498,34.0297357
-118.326334,34.0347882
-117.9011152,34.0269286
-117.0778996,32.6753293
-117.0570197,32.6670739
-117.0651521,32.682
-117.0518855,32.6436266
-122.4132537,37.7109651
-122.105127,37.6908571
-118.2871878,33.9267296
-118.2984929,33.925223
-117.2256959,33.3312409
-117.8490177,34.02027280000001
-119.0562823,36.0827814
-117.8930355,33.970236
-117.9044737,33.9731522
-117.905397,33.9689748
-118.326896,34.0341814
-118.1471977,33.9080983
-117.2382687,33.9637564
-117.1462522,33.7501802
-122.2614632,38.1504335
-118.3322712,33.8901883
-117.6648408,33.6130333
-119.7110876,34.4415453
-121.178715,40.889784
-120.238529,38.051469
-118.0257769,34.0586733
-117.8068894,34.0306207
-118.7096581,34.2692563
-118.7098201,34.2692284
-122.0388989,37.98833920000001
-117.8341502,34.1100956
-116.9985534,32.7638384
-121.7907227,37.3380055
-118.327657,34.0408959
-118.3234252,34.0423772
-117.1479469,33.5319312
-117.0269284,32.7020103
-121.857108,37.269981
-121.8109896,37.2377103
-121.7952849,37.2316998
-122.0766518,37.57647499999999
-122.8181727,38.5475188
-118.230768,33.924988
-117.7004423,34.0484707
-119.7425104,36.7081555
NA,NA
-117.974433,34.0708115
-121.3028599,38.256976
-119.6790183,36.8244637
-119.3247649,36.3112167
-118.9628935,35.4133186
-116.9496763,32.814579
-118.2788587,33.9372052
-117.1867742,33.3405299
-118.258787,33.857493
-116.9074434,32.7977051
-117.2385081,33.3429067
-117.256198,33.3845591
-117.9786534,33.8409289
-122.0208276,37.563302
NA,NA
-122.4407711,37.7215796
-122.450399,37.752788
NA,NA
-117.6663372,34.0267757
-121.8605052,37.4019737
-121.8658627,37.3783821
NA,NA
-121.4714425,38.5405896
-121.5878714,37.0017226
-117.458816,33.8870957
-117.4860564,33.8912255
-118.4064644,33.9623188
-118.4778007,34.2407439
-122.0825064,37.5911766
-117.961134,33.7638351
-118.2380473,34.13925529999999
-118.219759,34.1347764
-122.0446647,37.5907512
-117.0359308,32.6921704
-117.8906745,33.7411704
-117.8938526,33.8537249
-117.9335995,33.7781014
-117.3735717,33.8956444
-119.7630033,36.8052206
-117.1442761,32.7186663
-117.360006,33.9569254
-121.5636195,39.5238112
-118.063269,34.0776974
-118.109073,34.158341
-118.1247833,34.1688165
-118.0025199,34.1226553
-118.1182793,34.1745379
-116.9224101,32.8920244
-121.8316982,37.391467
-121.2827388,38.0256894
-121.779734,36.675788
-118.358463,34.03056
-117.0525866,32.6662111
-118.1423723,34.1759601
-118.289962,33.8290383
-122.0514897,37.6761559
-124.1753232,40.7857975
-117.2310073,34.1415325
-117.2053919,34.1404985
-117.2317842,34.1421465
-117.000748,33.960378
-117.0630921,34.0110541
-117.5779187,33.8581356
-117.5779187,33.8581356
-117.3940056,34.4868891
-121.8505957,37.2442141
-121.8328068,37.2705571
-117.315254,34.098964
-117.2124634,33.910961
-121.9301496,37.7143859
-118.0175675,33.8551502
-117.246255,33.9359356
-117.2355439,33.9134689
-121.3187252,38.0240275
-121.3354452,38.0255911
-121.179965,38.14133
-121.8761242,37.3399041
-121.6146295,36.6735704
-118.4761042,34.2279523
-118.9527499,35.3993378
-118.9957461,35.3038989
-118.9646227,35.3983888
-119.0252982,35.3034018
-119.0531674,35.3288933
-122.5809301,38.0988879
-122.176092,37.7965259
-122.2859845,37.8065183
-121.6182951,36.6807865
-118.2144066,33.837726
-117.924253,33.801366
-117.529296,33.841529
-121.321229,38.052902
-121.263762,38.047769
NA,NA
-122.3712405,40.5231573
-122.307982,40.4834866
-122.3407594,40.5755985
-122.3629074,40.5152392
-122.3880489,40.5206853
-116.960236,33.920314
-122.0790073,37.963861
-121.8364068,37.2696223
-118.1582143,34.1776658
-118.3104506,33.9803972
-118.3368467,33.982444
-122.0415225,37.6232441
-117.405449,34.090234
-122.0249281,37.5616387
-122.3764891,40.5396621
-122.0247323,37.5834437
-122.0142713,37.5820588
-119.2971484,36.3171468
-121.5933449,37.0947205
-121.8394482,37.246891
-117.0435698,32.6781836
-117.9579231,33.8224207
-119.9052627,36.8330925
-117.6077793,33.9068664
-117.5889563,34.1237075
-117.5369724,33.8252563
-116.2113304,33.6986171
-116.922754,32.728288
-116.9178569,32.7275064
-117.2272701,34.5305192
-117.2227807,34.5011442
-117.2505374,34.471582
-122.2732929,37.8271125
-118.7645162,34.2770587
-117.053815,32.726569
-122.30602,37.5717799
-122.3036927,40.54903830000001
-122.3058618,40.5432129
-122.3084124,40.4981072
-122.3276453,40.5312929
-122.2716062,37.5377584
-121.8620624,37.3689039
-116.98076,32.751458
-122.3474894,40.5786351
-121.8280968,37.3393573
-121.9506611,37.3854744
-121.9496595,37.3879375
-122.207465,40.197937
-122.320618,40.287219
-122.230827,40.1067729
-122.2917803,40.1522308
-122.4844293,37.672818
-122.26587,40.204555
-118.0679902,33.8958644
-121.7950194,39.722484
-117.9826727,33.8216707
-118.0290977,33.7927609
-122.5784274,38.1153277
-117.3919072,34.0915498
-118.3022901,34.049195
-121.6670867,37.1373653
-121.4528054,38.5332293
-117.3672176,34.133085
NA,NA
-117.1907468,33.8006667
-117.5027717,33.9162893
-121.4103368,38.5215571
-121.4067584,38.4854557
-119.0364347,35.2788148
-118.1699125,34.681728
-121.106426,38.969513
-117.5865049,34.0295383
-121.9550606,38.0109348
-122.0028766,37.5822959
-122.33139,40.580796
-122.2242488,37.4588352
-121.7553915,37.9824434
-118.3107142,34.0775469
-122.2418284,37.4684082
-117.9379124,34.0507477
-117.3388902,34.4843671
-122.3817341,40.5704085
-122.4431857,40.5839033
-121.4777029,38.522183
-121.8886138,37.274051300000004
-46.70703049999999,-23.6467973
-121.848476,37.2638888
-121.8501004,37.27287949999999
-121.9426232,36.9781889
-118.5015894,34.0200185
-116.9499172,33.7879289
-122.427241,37.774634
-121.3765151,36.8413196
-118.3592343,34.0874491
-119.4471056,36.5795316
-117.4826494,34.1246202
-117.2050029,33.8811466
-117.1966825,33.8984722
-122.7641948,38.4268019
-120.4772031,37.3163145
-118.2402532,33.8499731
-122.572601,38.1118515
-118.1361165,34.09987
NA,NA
-122.1891333,37.7797001
-118.2865067,33.8328794
-122.4540053,37.640351
-121.5637406,39.5225621
-122.0279025,38.2680664
-118.1537847,34.6999547
-122.0312517,38.2384248
-121.9577548,36.9684716
-118.2006929,33.8943276
-116.9934475,32.7200618
-118.3232847,33.9697291
-119.778705,36.7861585
-119.7754476,36.8101488
-120.668023,35.5047034
-120.4488173,34.9608052
-118.3035788,34.0396508
-118.1765797,33.7954904
-117.3301373,33.8803188
-116.9644038,32.7791185
-117.3186777,33.9129976
-117.996039,33.7958748
-117.2891165,34.0957555
-122.2445501,38.0027515
-119.037282,35.999493
-119.0089024,36.0749471
-119.038773,36.002109
-118.3426429,34.0295766
-116.9392333,32.7974358
-117.3263812,33.2387608
-117.2694689,33.5740037
-118.288923,34.257093
-122.3801378,40.545495
-122.2585651,37.7619084
-118.1086894,33.85045789999999
-124.1384993,40.77874370000001
-122.2412092,38.1306784
-122.6762345,38.4523004
-122.6693454,38.4406572
-118.3083168,34.0759588
-118.325169,34.0381195
-122.014412,37.35870800000001
-121.9116916,37.2399033
-121.9290627,37.2791819
-122.0412618,37.3640516
-118.0928414,33.8443538
-120.4568786,37.3302086
-120.4697193,37.3061544
-118.1272003,34.056414
-118.0796,34.1084135
-122.548946,38.0139384
-122.5491104,38.0108596
-117.936421,33.808324
-118.2876482,33.7232235
-121.817523,37.3534616
-116.899637,34.469312
